wall_time,step,tag,value
1737762737.1222136,10,train/loss,0.8309000134468079
1737762756.6109455,20,train/loss,0.1088000014424324
1737762737.1222513,10,train/grad_norm,0.4233752191066742
1737762756.6109803,20,train/grad_norm,0.23181875050067902
1737762737.1222644,10,train/learning_rate,1.4814814676356036e-05
1737762756.610991,20,train/learning_rate,7.407407338178018e-06
1737762737.1222744,10,train/epoch,0.07054673880338669
1737762756.6110005,20,train/epoch,0.14109347760677338
1737762816.565223,29,train/epoch,0.20458553731441498
1737762816.567067,29,train/epoch,0.20458553731441498
1737762816.5651305,29,eval/crossner_ai_prec,0.145454540848732
1737762816.5651627,29,eval/crossner_ai_rec,0.07174888253211975
1737762816.5651746,29,eval/crossner_ai_f1,0.09609609842300415
1737762816.5651853,29,eval/AVERAGE_f1,0.09609609842300415
1737762816.565195,29,eval/runtime,41.0432014465332
1737762816.565205,29,eval/samples_per_second,1.5839999914169312
1737762816.5652137,29,eval/steps_per_second,0.0729999989271164
1737762816.567006,29,train/train_runtime,103.13600158691406
1737762816.5670283,29,train/train_samples_per_second,35.16699981689453
1737762816.567039,29,train/train_steps_per_second,0.2809999883174896
1737762816.5670485,29,train/total_flos,9096783682600960.0
1737762816.5670576,29,train/train_loss,0.345262736082077
