step,epoch,loss,grad_norm,learning_rate,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.004,1.0669,42.62004089355469,0.0,,,,,,,,,,,
2,0.008,0.9808,39.3441162109375,2.921631592648489e-06,,,,,,,,,,,
3,0.013,1.0082,42.762603759765625,4.630676515270083e-06,,,,,,,,,,,
4,0.017,1.014,44.044246673583984,5.843263185296978e-06,,,,,,,,,,,
5,0.021,0.7482,34.32101821899414,6.7838184778810356e-06,,,,,,,,,,,
6,0.025,0.3783,21.35881996154785,7.552308107918572e-06,,,,,,,,,,,
7,0.029,0.1959,10.657440185546875,8.202056832060732e-06,,,,,,,,,,,
8,0.033,0.1635,6.0566840171813965,8.764894777945466e-06,,,,,,,,,,,
9,0.038,0.1554,6.333189487457275,9.261353030540167e-06,,,,,,,,,,,
10,0.042,0.1155,2.9540350437164307,9.705450070529527e-06,,,,,,,,,,,
11,0.046,0.0986,2.461559772491455,1.0107184709617828e-05,,,,,,,,,,,
12,0.05,0.1259,3.2911627292633057,1.0473939700567063e-05,,,,,,,,,,,
13,0.054,0.0715,2.541480302810669,1.0811321587212284e-05,,,,,,,,,,,
14,0.059,0.0609,2.0724096298217773,1.112368842470922e-05,,,,,,,,,,,
15,0.063,0.0752,2.697356939315796,1.1414494993151119e-05,,,,,,,,,,,
16,0.067,0.0453,1.788106918334961,1.1686526370593955e-05,,,,,,,,,,,
17,0.071,0.0543,1.6175786256790161,1.1942060570773745e-05,,,,,,,,,,,
18,0.075,0.0736,2.245939254760742,1.2182984623188654e-05,,,,,,,,,,,
19,0.079,0.0508,1.6633552312850952,1.2410879226557518e-05,,,,,,,,,,,
20,0.084,0.0552,1.240163803100586,1.2627081663178013e-05,,,,,,,,,,,
21,0.088,0.0721,2.052821159362793,1.2832733347330815e-05,,,,,,,,,,,
22,0.092,0.0674,2.2107460498809814,1.3028816302266316e-05,,,,,,,,,,,
23,0.096,0.0461,1.2671411037445068,1.3216181522118964e-05,,,,,,,,,,,
24,0.1,0.0455,1.2942754030227661,1.339557129321555e-05,,,,,,,,,,,
25,0.105,0.0442,1.3874176740646362,1.3567636955762071e-05,,,,,,,,,,,
26,0.109,0.0447,1.1027088165283203,1.3732953179860774e-05,,,,,,,,,,,
27,0.113,0.0378,1.0322730541229248,1.389202954581025e-05,,,,,,,,,,,
28,0.117,0.0478,2.0751805305480957,1.4045320017357708e-05,,,,,,,,,,,
29,0.121,0.0238,0.9091903567314148,1.419323075185066e-05,,,,,,,,,,,
30,0.126,0.0322,0.7523226737976074,1.4336126585799608e-05,,,,,,,,,,,
31,0.13,0.0583,1.1251076459884644,1.4474336456608873e-05,,,,,,,,,,,
32,0.134,0.0297,0.8891763091087341,1.4608157963242445e-05,,,,,,,,,,,
33,0.138,0.0667,2.602158308029175,1.473786122488791e-05,,,,,,,,,,,
34,0.142,0.037,0.932290256023407,1.4863692163422237e-05,,,,,,,,,,,
35,0.146,0.0398,0.9922249913215637,1.4985875309941766e-05,,,,,,,,,,,
36,0.151,0.0345,1.1385327577590942,1.5104616215837144e-05,,,,,,,,,,,
37,0.155,0.0505,1.5848976373672485,1.5220103533450539e-05,,,,,,,,,,,
38,0.159,0.0551,2.2152161598205566,1.5332510819206004e-05,,,,,,,,,,,
39,0.163,0.0581,1.144701600074768,1.5441998102482367e-05,,,,,,,,,,,
40,0.167,0.0551,1.7487516403198242,1.5548713255826503e-05,,,,,,,,,,,
41,0.172,0.064,1.1923705339431763,1.5652793195949435e-05,,,,,,,,,,,
42,0.176,0.0457,0.9461601376533508,1.5754364939979307e-05,,,,,,,,,,,
43,0.18,0.0365,0.7141913771629333,1.5853546537412653e-05,,,,,,,,,,,
44,0.184,0.0401,0.8590549230575562,1.5950447894914806e-05,,,,,,,,,,,
45,0.188,0.0481,1.1967452764511108,1.6045171508421204e-05,,,,,,,,,,,
46,0.192,0.0591,1.418991208076477,1.6137813114767454e-05,,,,,,,,,,,
47,0.197,0.0278,1.112815260887146,1.6228462273234477e-05,,,,,,,,,,,
48,0.201,0.0395,1.1329818964004517,1.631720288586404e-05,,,,,,,,,,,
49,0.205,0.0284,0.6229462623596191,1.6404113664121464e-05,,,,,,,,,,,
50,0.209,0.0615,2.626812219619751,1.648926854841056e-05,,,,,,,,,,,
51,0.213,0.0395,0.9561899304389954,1.657273708604383e-05,,,,,,,,,,,
52,0.218,0.0469,1.255698323249817,1.6654584772509265e-05,,,,,,,,,,,
53,0.222,0.0318,0.5906298160552979,1.6734873360229337e-05,,,,,,,,,,,
54,0.226,0.0302,0.9887872338294983,1.6813661138458738e-05,,,,,,,,,,,
55,0.23,0.0392,1.0083348751068115,1.6891003187498864e-05,,,,,,,,,,,
56,0.234,0.0341,0.7683518528938293,1.69669516100062e-05,,,,,,,,,,,
57,0.238,0.0707,1.2896994352340698,1.7041555741827603e-05,,,,,,,,,,,
58,0.243,0.0498,0.8312439322471619,1.711486234449915e-05,,,,,,,,,,,
59,0.247,0.0379,0.7617149353027344,1.71869157812896e-05,,,,,,,,,,,
60,0.251,0.0321,0.6282448768615723,1.7257758178448095e-05,,,,,,,,,,,
61,0.255,0.0411,0.8025326728820801,1.7327429573123714e-05,,,,,,,,,,,
62,0.259,0.0343,0.8165341019630432,1.7395968049257365e-05,,,,,,,,,,,
63,0.264,0.0345,0.5499870777130127,1.74634098626009e-05,,,,,,,,,,,
64,0.268,0.0354,1.1592057943344116,1.752978955589093e-05,,,,,,,,,,,
65,0.272,0.0314,0.5659889578819275,1.759514006509332e-05,,,,,,,,,,,
66,0.276,0.0461,0.8408450484275818,1.7659492817536398e-05,,,,,,,,,,,
67,0.28,0.0155,0.36339712142944336,1.7722877822664924e-05,,,,,,,,,,,
68,0.285,0.055,0.6723170280456543,1.7785323756070726e-05,,,,,,,,,,,
69,0.289,0.0359,0.6601786017417908,1.784685803738905e-05,,,,,,,,,,,
70,0.293,0.0341,0.6583786010742188,1.790750690259026e-05,,,,,,,,,,,
71,0.297,0.0443,0.6794218420982361,1.7967295471143923e-05,,,,,,,,,,,
72,0.301,0.0373,0.8887455463409424,1.8026247808485632e-05,,,,,,,,,,,
73,0.305,0.0378,0.5060628652572632,1.8084386984175355e-05,,,,,,,,,,,
74,0.31,0.0358,0.7725409269332886,1.814173512609903e-05,,,,,,,,,,,
75,0.314,0.0293,0.4510391354560852,1.8198313471032153e-05,,,,,,,,,,,
76,0.318,0.0288,0.4771155118942261,1.8254142411854497e-05,,,,,,,,,,,
77,0.322,0.0402,0.6085808277130127,1.830924154167856e-05,,,,,,,,,,,
78,0.326,0.0224,0.4040793478488922,1.8363629695130857e-05,,,,,,,,,,,
79,0.331,0.0351,0.5996353626251221,1.8417324987003552e-05,,,,,,,,,,,
80,0.335,0.0274,0.4886970818042755,1.847034484847499e-05,,,,,,,,,,,
81,0.339,0.0567,0.683172345161438,1.8522706061080333e-05,,,,,,,,,,,
82,0.343,0.025,0.5509147644042969,1.8574424788597928e-05,,,,,,,,,,,
83,0.347,0.0368,0.5946498513221741,1.8625516607003035e-05,,,,,,,,,,,
84,0.351,0.0361,0.7116471529006958,1.8675996532627793e-05,,,,,,,,,,,
85,0.356,0.0365,1.0175509452819824,1.872587904865478e-05,,,,,,,,,,,
86,0.36,0.0393,0.5735012888908386,1.877517813006114e-05,,,,,,,,,,,
