step,epoch,loss,grad_norm,learning_rate
1,0.02,4.4308,45.07731246948242,0.0
2,0.04,4.359,50.69944381713867,4.362085839710631e-06
3,0.06,4.2743,41.99055480957031,6.9137424808681075e-06
4,0.08,3.9543,53.211029052734375,8.724171679421262e-06
5,0.1,3.2955,38.6207275390625,1.0128449663534445e-05
6,0.12,2.8418,28.78491973876953,1.1275828320578736e-05
7,0.14,2.4615,28.89864158630371,1.2245923152549418e-05
8,0.16,2.4318,38.49645233154297,1.3086257519131893e-05
9,0.18,1.8686,24.2564754486084,1.3827484961736215e-05
10,0.2,1.8141,27.007186889648438,1.449053550324508e-05
11,0.22,1.4087,23.099727630615234,1.5090337677104985e-05
12,0.24,1.3766,12.963123321533203,1.563791416028937e-05
13,0.26,1.3103,21.303796768188477,1.6141635695206056e-05
14,0.28,1.0386,20.6362247467041,1.660800899226005e-05
15,0.3,0.9489,21.88740348815918,1.7042192144402555e-05
16,0.32,1.1192,18.153465270996094,1.7448343358842524e-05
17,0.34,0.7005,13.813739776611328,1.782986378016149e-05
18,0.36,0.8871,10.074131965637207,1.8189570801446844e-05
19,0.38,0.5776,10.853407859802246,1.8529824454509456e-05
20,0.4,0.4765,5.93011474609375,1.885262134295571e-05
21,0.42,0.7451,11.525975227355957,1.9159665633417526e-05
22,0.44,0.5433,8.962965965270996,1.9452423516815614e-05
23,0.46,0.5278,7.819504737854004,1.9732165553570022e-05
24,0.48,0.4158,6.875514984130859,2e-05
25,0.5,0.6134,12.048408508300781,2e-05
26,0.52,0.4336,8.289141654968262,1.996527777777778e-05
27,0.54,0.4156,10.042192459106445,1.9930555555555556e-05
28,0.56,0.3027,9.403643608093262,1.9895833333333334e-05
29,0.58,0.3342,8.816261291503906,1.9861111111111114e-05
30,0.6,0.2677,3.0159213542938232,1.982638888888889e-05
31,0.62,0.4518,9.81922435760498,1.979166666666667e-05
32,0.64,0.2663,5.365927219390869,1.9756944444444446e-05
33,0.66,0.3883,6.402795791625977,1.9722222222222224e-05
34,0.68,0.3191,5.829565525054932,1.96875e-05
