step,epoch,loss,grad_norm,learning_rate,eval_crossner_science,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.02,0.9513,26.566532135009766,0.0,,,,,,,,,,,
2,0.04,1.2203,29.641366958618164,4.362085839710631e-06,,,,,,,,,,,
3,0.06,0.9607,26.239274978637695,6.9137424808681075e-06,,,,,,,,,,,
4,0.08,0.9093,28.09444236755371,8.724171679421262e-06,,,,,,,,,,,
5,0.1,0.5704,13.041481971740723,1.0128449663534445e-05,,,,,,,,,,,
6,0.12,0.4294,18.664873123168945,1.1275828320578736e-05,,,,,,,,,,,
7,0.14,0.3053,13.539610862731934,1.2245923152549418e-05,,,,,,,,,,,
8,0.16,0.2942,16.8794002532959,1.3086257519131893e-05,,,,,,,,,,,
9,0.18,0.2221,18.23031234741211,1.3827484961736215e-05,,,,,,,,,,,
10,0.2,0.2285,14.366525650024414,1.449053550324508e-05,,,,,,,,,,,
11,0.22,0.1571,5.622561454772949,1.5090337677104985e-05,,,,,,,,,,,
12,0.24,0.1741,10.454096794128418,1.563791416028937e-05,,,,,,,,,,,
13,0.26,0.1286,10.770702362060547,1.6141635695206056e-05,,,,,,,,,,,
14,0.28,0.1254,11.80482006072998,1.660800899226005e-05,,,,,,,,,,,
15,0.3,0.1656,18.24039649963379,1.7042192144402555e-05,,,,,,,,,,,
16,0.32,0.0972,8.719773292541504,1.7448343358842524e-05,,,,,,,,,,,
17,0.34,0.0789,6.229021072387695,1.782986378016149e-05,,,,,,,,,,,
18,0.36,0.0957,9.75153923034668,1.8189570801446844e-05,,,,,,,,,,,
19,0.38,0.0956,7.541411876678467,1.8529824454509456e-05,,,,,,,,,,,
20,0.4,0.0726,8.721917152404785,1.885262134295571e-05,,,,,,,,,,,
21,0.42,0.1451,9.352239608764648,1.9159665633417526e-05,,,,,,,,,,,
22,0.44,0.0888,7.499716758728027,1.9452423516815614e-05,,,,,,,,,,,
23,0.46,0.1276,13.36212158203125,1.9732165553570022e-05,,,,,,,,,,,
24,0.48,0.0952,4.373900413513184,2e-05,,,,,,,,,,,
25,0.5,0.1082,6.445961952209473,2e-05,,,,,,,,,,,
25,0.5,,,,0.4209245741592501,0.4209245741592501,6.3158,15.833,0.158,,,,,,
26,0.52,0.0711,5.333061695098877,1.996527777777778e-05,,,,,,,,,,,
