wall_time,step,tag,value
1737982789.781254,10,train/loss,0.9521999955177307
1737982809.121557,20,train/loss,0.1216999962925911
1737982830.065787,30,train/loss,0.06790000200271606
1737983710.419468,40,train/loss,0.05040000006556511
1737983732.146734,50,train/loss,0.04470000043511391
1737983753.294031,60,train/loss,0.03709999844431877
1737983773.2749455,70,train/loss,0.03700000047683716
1737984720.3243415,80,train/loss,0.03530000150203705
1737984742.1549127,90,train/loss,0.03350000083446503
1737984764.4167516,100,train/loss,0.033799998462200165
1737985526.0968826,110,train/loss,0.03240000084042549
1737985547.470474,120,train/loss,0.031300000846385956
1737985569.5319543,130,train/loss,0.03290000185370445
1737985591.3404298,140,train/loss,0.030300000682473183
1737982789.7812905,10,train/grad_norm,0.9410480856895447
1737982809.121591,20,train/grad_norm,0.26157593727111816
1737982830.065818,30,train/grad_norm,0.16284500062465668
1737983710.4195004,40,train/grad_norm,0.10695560276508331
1737983732.1467657,50,train/grad_norm,0.14727866649627686
1737983753.2940607,60,train/grad_norm,0.11394240707159042
1737983773.2749796,70,train/grad_norm,0.15978123247623444
1737984720.3243718,80,train/grad_norm,0.09967628121376038
1737984742.1549459,90,train/grad_norm,0.09016779065132141
1737984764.4167829,100,train/grad_norm,0.08727610856294632
1737985526.0969114,110,train/grad_norm,0.11368416994810104
1737985547.470504,120,train/grad_norm,0.08971200883388519
1737985569.5319858,130,train/grad_norm,0.10102005302906036
1737985591.3404593,140,train/grad_norm,0.1384081244468689
1737982789.7813046,10,train/learning_rate,1.9555554899852723e-05
1737982809.1216033,20,train/learning_rate,1.807407352316659e-05
1737982830.0658321,30,train/learning_rate,1.6592592146480456e-05
1737983710.4195132,40,train/learning_rate,1.5111110769794323e-05
1737983732.1467776,50,train/learning_rate,1.3629629393108189e-05
1737983753.2940722,60,train/learning_rate,1.2148148016422056e-05
1737983773.2749908,70,train/learning_rate,1.0666666639735922e-05
1737984720.3243823,80,train/learning_rate,9.185185263049789e-06
1737984742.1549573,90,train/learning_rate,7.703703886363655e-06
1737984764.4167938,100,train/learning_rate,6.222222054930171e-06
1737985526.0969222,110,train/learning_rate,4.7407406782440376e-06
1737985547.4705145,120,train/learning_rate,3.259259301557904e-06
1737985569.531997,130,train/learning_rate,1.777777811184933e-06
1737985591.34047,140,train/learning_rate,2.9629629239025235e-07
1737982789.7813148,10,train/epoch,0.07054673880338669
1737982809.1216128,20,train/epoch,0.14109347760677338
1737982830.0658462,30,train/epoch,0.21164020895957947
1737983702.2752714,36,train/epoch,0.2539682686328888
1737983710.419523,40,train/epoch,0.28218695521354675
1737983732.1467872,50,train/epoch,0.35273367166519165
1737983753.2940814,60,train/epoch,0.42328041791915894
1737983773.2750003,70,train/epoch,0.4938271641731262
1737984704.0458455,72,train/epoch,0.5079365372657776
1737984720.3243918,80,train/epoch,0.5643739104270935
1737984742.1549673,90,train/epoch,0.6349206566810608
1737984764.4168031,100,train/epoch,0.7054673433303833
1737985521.5595477,108,train/epoch,0.761904776096344
1737985526.096931,110,train/epoch,0.7760140895843506
1737985547.4705238,120,train/epoch,0.8465608358383179
1737985569.5320072,130,train/epoch,0.9171075820922852
1737985591.340479,140,train/epoch,0.9876543283462524
1737985593.3618603,141,train/epoch,0.9947090148925781
1737983702.274951,36,eval/crossner_ai,0.18148820102214813
1737984704.045547,72,eval/crossner_ai,0.3535911738872528
1737985521.5592752,108,eval/crossner_ai,0.4480922818183899
1737983702.27499,36,eval/crossner_literature,0.323902428150177
1737984704.045585,72,eval/crossner_literature,0.43704304099082947
1737985521.5593116,108,eval/crossner_literature,0.48590970039367676
1737983702.2750018,36,eval/crossner_music,0.2159537523984909
1737984704.045596,72,eval/crossner_music,0.493831992149353
1737985521.5593228,108,eval/crossner_music,0.5700953602790833
1737983702.2750113,36,eval/crossner_politics,0.3004385828971863
1737984704.0456057,72,eval/crossner_politics,0.5497835278511047
1737985521.5593326,108,eval/crossner_politics,0.5644809603691101
1737983702.275021,36,eval/crossner_science,0.25231286883354187
1737984704.045615,72,eval/crossner_science,0.4159702956676483
1737985521.559342,108,eval/crossner_science,0.5516559481620789
1737983702.2750304,36,eval/mit-movie,0.7338702082633972
1737984704.0456245,72,eval/mit-movie,0.8192011713981628
1737985521.5593505,108,eval/mit-movie,0.8456262350082397
1737983702.2750394,36,eval/mit-restaurant,0.6512536406517029
1737984704.0456336,72,eval/mit-restaurant,0.7432517409324646
1737985521.5593598,108,eval/mit-restaurant,0.7664861679077148
1737983702.2750492,36,eval/AVERAGE,0.37988853454589844
1737984704.0456429,72,eval/AVERAGE,0.5446675419807434
1737985521.5593684,108,eval/AVERAGE,0.6046209335327148
1737983702.2750583,36,eval/runtime,860.3195190429688
1737984704.0456522,72,eval/runtime,926.8515014648438
1737985521.5593772,108,eval/runtime,738.9669189453125
1737983702.275067,36,eval/samples_per_second,7.072999954223633
1737984704.0456617,72,eval/samples_per_second,6.565000057220459
1737985521.5593867,108,eval/samples_per_second,8.234000205993652
1737983702.2750762,36,eval/steps_per_second,0.014000000432133675
1737984704.0456717,72,eval/steps_per_second,0.013000000268220901
1737985521.5593953,108,eval/steps_per_second,0.01600000075995922
1737985593.361792,141,train/train_runtime,2827.200927734375
1737985593.3618224,141,train/train_samples_per_second,6.414000034332275
1737985593.3618333,141,train/train_steps_per_second,0.05000000074505806
1737985593.3618422,141,train/total_flos,4.483070972185805e+16
1737985593.3618512,141,train/train_loss,0.10957955569028854
