step,epoch,loss,grad_norm,learning_rate,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.004,5.6191,53.57423400878906,0.0,,,,,,,,,,,
2,0.008,5.4622,57.18006134033203,2.9163102105721076e-06,,,,,,,,,,,
3,0.013,5.5048,57.443416595458984,4.62224232422701e-06,,,,,,,,,,,
4,0.017,5.6919,53.93987274169922,5.832620421144215e-06,,,,,,,,,,,
5,0.021,5.1144,42.53366470336914,6.7714626113342564e-06,,,,,,,,,,,
6,0.025,3.9986,45.2766227722168,7.538552534799117e-06,,,,,,,,,,,
7,0.029,3.0165,44.9774055480957,8.187117823896454e-06,,,,,,,,,,,
8,0.033,2.4386,28.11577033996582,8.748930631716322e-06,,,,,,,,,,,
9,0.037,2.1532,61.40536117553711,9.24448464845402e-06,,,,,,,,,,,
10,0.042,1.283,17.958602905273438,9.687772821906364e-06,,,,,,,,,,,
11,0.046,0.926,15.977557182312012,1.0088775752207945e-05,,,,,,,,,,,
12,0.05,0.7435,31.77043914794922,1.0454862745371226e-05,,,,,,,,,,,
13,0.054,0.64,22.088241577148438,1.079163013362144e-05,,,,,,,,,,,
14,0.058,0.7214,33.148284912109375,1.1103428034468562e-05,,,,,,,,,,,
15,0.062,0.5237,13.91334056854248,1.1393704935561265e-05,,,,,,,,,,,
16,0.067,0.4339,9.073955535888672,1.166524084228843e-05,,,,,,,,,,,
17,0.071,0.5065,19.040000915527344,1.1920309619272443e-05,,,,,,,,,,,
18,0.075,0.3994,7.810409069061279,1.2160794859026127e-05,,,,,,,,,,,
19,0.079,0.3925,8.19409465789795,1.2388274381225711e-05,,,,,,,,,,,
20,0.083,0.3497,9.057573318481445,1.260408303247847e-05,,,,,,,,,,,
21,0.087,0.2986,7.946277618408203,1.2809360148123464e-05,,,,,,,,,,,
22,0.092,0.3734,16.408666610717773,1.3005085962780053e-05,,,,,,,,,,,
23,0.096,0.3239,9.832661628723145,1.3192109920604603e-05,,,,,,,,,,,
24,0.1,0.2775,6.199308395385742,1.3371172955943332e-05,,,,,,,,,,,
25,0.104,0.2803,5.518240928649902,1.3542925222668513e-05,,,,,,,,,,,
26,0.108,0.3018,6.2309956550598145,1.3707940344193546e-05,,,,,,,,,,,
27,0.113,0.2112,3.3390307426452637,1.3866726972681029e-05,,,,,,,,,,,
28,0.117,0.2808,5.929112911224365,1.401973824504067e-05,,,,,,,,,,,
