wall_time,step,tag,value
1737763025.3755264,10,train/loss,0.8309000134468079
1737763044.8130226,20,train/loss,0.1088000014424324
1737763025.3755677,10,train/grad_norm,0.4233752191066742
1737763044.8130562,20,train/grad_norm,0.23181875050067902
1737763025.3755813,10,train/learning_rate,1.4814814676356036e-05
1737763044.8130674,20,train/learning_rate,7.407407338178018e-06
1737763025.3755913,10,train/epoch,0.07054673880338669
1737763044.813077,20,train/epoch,0.14109347760677338
1737763104.9587703,29,train/epoch,0.20458553731441498
1737763104.9717236,29,train/epoch,0.20458553731441498
1737763104.958674,29,eval/crossner_ai_prec,0.145454540848732
1737763104.958709,29,eval/crossner_ai_rec,0.07174888253211975
1737763104.9587216,29,eval/crossner_ai_f1,0.09609609842300415
1737763104.9587324,29,eval/AVERAGE_f1,0.09609609842300415
1737763104.9587426,29,eval/runtime,41.277000427246094
1737763104.958752,29,eval/samples_per_second,1.5750000476837158
1737763104.958761,29,eval/steps_per_second,0.0729999989271164
1737763104.9716597,29,train/train_runtime,102.5291976928711
1737763104.9716837,29,train/train_samples_per_second,35.375
1737763104.971695,29,train/train_steps_per_second,0.28299999237060547
1737763104.971704,29,train/total_flos,9096783682600960.0
1737763104.9717138,29,train/train_loss,0.345262736082077
