step,epoch,loss,grad_norm,learning_rate,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.004,1.8477,30.862157821655273,0.0,,,,,,,,,,,
2,0.008,1.8867,29.90077781677246,2.9163102105721076e-06,,,,,,,,,,,
3,0.013,1.9414,29.972177505493164,4.62224232422701e-06,,,,,,,,,,,
4,0.017,1.9277,31.82636260986328,5.832620421144215e-06,,,,,,,,,,,
5,0.021,1.7324,27.71562957763672,6.7714626113342564e-06,,,,,,,,,,,
6,0.025,1.1641,15.517763137817383,7.538552534799117e-06,,,,,,,,,,,
7,0.029,0.7598,16.131006240844727,8.187117823896454e-06,,,,,,,,,,,
8,0.033,0.5547,10.754467964172363,8.748930631716322e-06,,,,,,,,,,,
9,0.037,0.5459,30.438623428344727,9.24448464845402e-06,,,,,,,,,,,
10,0.042,0.3159,7.210618019104004,9.687772821906364e-06,,,,,,,,,,,
11,0.046,0.2603,4.768396377563477,1.0088775752207945e-05,,,,,,,,,,,
12,0.05,0.2705,5.478276252746582,1.0454862745371226e-05,,,,,,,,,,,
13,0.054,0.1748,2.9007372856140137,1.079163013362144e-05,,,,,,,,,,,
14,0.058,0.1646,3.5507311820983887,1.1103428034468562e-05,,,,,,,,,,,
15,0.062,0.1799,4.034114360809326,1.1393704935561265e-05,,,,,,,,,,,
16,0.067,0.1301,5.081099510192871,1.166524084228843e-05,,,,,,,,,,,
17,0.071,0.1301,4.662653923034668,1.1920309619272443e-05,,,,,,,,,,,
18,0.075,0.1351,4.207734107971191,1.2160794859026127e-05,,,,,,,,,,,
19,0.079,0.12,6.050668716430664,1.2388274381225711e-05,,,,,,,,,,,
20,0.083,0.1068,3.787360906600952,1.260408303247847e-05,,,,,,,,,,,
21,0.087,0.1104,2.4715614318847656,1.2809360148123464e-05,,,,,,,,,,,
22,0.092,0.1124,5.0014238357543945,1.3005085962780053e-05,,,,,,,,,,,
23,0.096,0.1134,3.6613545417785645,1.3192109920604603e-05,,,,,,,,,,,
