step,epoch,loss,grad_norm,learning_rate,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,total_pflos,train_loss
1,0.004,1.1172,9.254315376281738,0.0,,,,,,,,,,,
2,0.008,1.127,8.881793975830078,2.9163102105721076e-06,,,,,,,,,,,
3,0.013,1.1484,8.746598243713379,4.62224232422701e-06,,,,,,,,,,,
4,0.017,1.0566,9.681912422180176,5.832620421144215e-06,,,,,,,,,,,
5,0.021,1.1738,9.759868621826172,6.7714626113342564e-06,,,,,,,,,,,
6,0.025,1.0039,7.590819835662842,7.538552534799117e-06,,,,,,,,,,,
7,0.029,0.9404,6.817634582519531,8.187117823896454e-06,,,,,,,,,,,
8,0.033,0.958,8.050176620483398,8.748930631716322e-06,,,,,,,,,,,
9,0.037,0.8057,5.546651840209961,9.24448464845402e-06,,,,,,,,,,,
10,0.042,0.7217,4.934535980224609,9.687772821906364e-06,,,,,,,,,,,
11,0.046,0.6895,5.488402843475342,1.0088775752207945e-05,,,,,,,,,,,
12,0.05,0.5938,4.461187362670898,1.0454862745371226e-05,,,,,,,,,,,
13,0.054,0.4497,3.591660976409912,1.079163013362144e-05,,,,,,,,,,,
14,0.058,0.4102,3.19511342048645,1.1103428034468562e-05,,,,,,,,,,,
15,0.062,0.4092,3.0398073196411133,1.1393704935561265e-05,,,,,,,,,,,
16,0.067,0.3486,2.5044631958007812,1.166524084228843e-05,,,,,,,,,,,
17,0.071,0.3413,2.404522657394409,1.1920309619272443e-05,,,,,,,,,,,
18,0.075,0.3076,1.6302158832550049,1.2160794859026127e-05,,,,,,,,,,,
19,0.079,0.2817,1.9205667972564697,1.2388274381225711e-05,,,,,,,,,,,
20,0.083,0.261,2.606884002685547,1.260408303247847e-05,,,,,,,,,,,
21,0.087,0.2314,1.1562782526016235,1.2809360148123464e-05,,,,,,,,,,,
22,0.092,0.2009,1.4960631132125854,1.3005085962780053e-05,,,,,,,,,,,
23,0.096,0.2156,1.2034484148025513,1.3192109920604603e-05,,,,,,,,,,,
24,0.1,0.1907,1.119895577430725,1.3371172955943332e-05,,,,,,,,,,,
25,0.104,0.1968,1.0614694356918335,1.3542925222668513e-05,,,,,,,,,,,
26,0.108,0.1633,1.1040501594543457,1.3707940344193546e-05,,,,,,,,,,,
27,0.113,0.1748,0.9801899194717407,1.3866726972681029e-05,,,,,,,,,,,
28,0.117,0.1516,1.2062580585479736,1.401973824504067e-05,,,,,,,,,,,
29,0.121,0.1372,1.203040361404419,1.4167379578855789e-05,,,,,,,,,,,
30,0.125,0.1332,1.16843581199646,1.4310015146133373e-05,,,,,,,,,,,
31,0.129,0.149,0.8199962377548218,1.4447973285159907e-05,,,,,,,,,,,
32,0.133,0.1127,0.6918295621871948,1.4581551052860538e-05,,,,,,,,,,,
33,0.138,0.1158,0.8422015309333801,1.4711018076434953e-05,,,,,,,,,,,
34,0.142,0.1375,1.2348922491073608,1.4836619829844551e-05,,,,,,,,,,,
35,0.146,0.1018,0.6936551332473755,1.495858043523071e-05,,,,,,,,,,,
36,0.15,0.1145,0.8849011063575745,1.5077105069598234e-05,,,,,,,,,,,
37,0.154,0.097,0.7384084463119507,1.5192382041682938e-05,,,,,,,,,,,
38,0.158,0.1111,0.9703143835067749,1.530458459179782e-05,,,,,,,,,,,
39,0.163,0.0975,0.7946013808250427,1.541387245784845e-05,,,,,,,,,,,
40,0.167,0.0905,1.3367431163787842,1.552039324305058e-05,,,,,,,,,,,
41,0.171,0.1255,1.391269326210022,1.5624283614738782e-05,,,,,,,,,,,
42,0.175,0.0939,0.7233164310455322,1.5725670358695572e-05,,,,,,,,,,,
43,0.179,0.088,0.8653923869132996,1.582467130940528e-05,,,,,,,,,,,
44,0.183,0.0969,0.6389446258544922,1.592139617335216e-05,,,,,,,,,,,
45,0.188,0.0755,1.620034098625183,1.6015947259788277e-05,,,,,,,,,,,
46,0.192,0.0821,0.7618734836578369,1.610842013117671e-05,,,,,,,,,,,
47,0.196,0.0662,0.6763132810592651,1.619890418367749e-05,,,,,,,,,,,
48,0.2,0.0988,0.6058092713356018,1.6287483166515442e-05,,,,,,,,,,,
49,0.204,0.0761,0.6348172426223755,1.6374235647792908e-05,,,,,,,,,,,
50,0.208,0.0911,0.6550202965736389,1.645923543324062e-05,,,,,,,,,,,
51,0.212,0.0891,0.7100306749343872,1.6542551943499452e-05,,,,,,,,,,,
52,0.217,0.0865,0.723373293876648,1.6624250554765654e-05,,,,,,,,,,,
53,0.221,0.0858,0.8326862454414368,1.6704392906987488e-05,,,,,,,,,,,
54,0.225,0.0657,0.6219804286956787,1.6783037183253138e-05,,,,,,,,,,,
55,0.229,0.058,0.44126656651496887,1.68602383635422e-05,,,,,,,,,,,
56,0.233,0.0712,0.661851704120636,1.6936048455612778e-05,,,,,,,,,,,
57,0.237,0.0746,0.5596143007278442,1.701051670545272e-05,,,,,,,,,,,
58,0.242,0.0691,0.6559947729110718,1.7083689789427894e-05,,,,,,,,,,,
59,0.246,0.0701,0.5759995579719543,1.715561199000498e-05,,,,,,,,,,,
60,0.25,0.0595,0.5688358545303345,1.722632535670548e-05,,,,,,,,,,,
